#name	rank	LBI
830	517	0.639239486169
267	518	0.639058923063
882	519	0.637809930318
248	520	0.635599904174
167	521	0.635580760141
288	522	0.634903911873
56	523	0.633772466878
76	524	0.633717685986
834	525	0.632579454623
473	526	0.631610792127
103	527	0.631467099065
125	528	0.62954470242
53	529	0.627411314776
233	530	0.626444123054
62	531	0.626185467844
349	532	0.625302319158
325	533	0.623843814205
470	534	0.622735076791
638	535	0.621596487063
10	536	0.621098761203
322	537	0.619359570106
666	538	0.618367889677
259	539	0.618355374002
754	540	0.61762838808
165	541	0.615058115687
317	542	0.614363844157
677	543	0.612812510571
604	544	0.611532225647
507	545	0.611024059434
304	546	0.609451249247
12	547	0.60849222132
868	548	0.607629401059
857	549	0.606566977097
338	550	0.605263979994
217	551	0.601286655453
241	552	0.600694000948
315	553	0.598881834781
466	554	0.596976842778
609	555	0.596484596607
625	556	0.595671201858
546	557	0.595066012657
718	558	0.59306370798
723	559	0.592332225313
530	560	0.589777070531
585	561	0.589640338937
186	562	0.589286017396
422	563	0.58674054921
615	564	0.585387210089
376	565	0.583162972671
378	566	0.578963321349
630	567	0.578808570591
203	568	0.577188159603
463	569	0.574893595768
712	570	0.572830806329
33	571	0.572445434315
371	572	0.571651360972
360	573	0.567890645575
574	574	0.567066164564
60	575	0.566278604066
481	576	0.565527512653
720	577	0.564817315512
100	578	0.563623754095
213	579	0.562474325525
354	580	0.560222396603
391	581	0.559799926818
38	582	0.557521721434
577	583	0.557497949582
619	584	0.553923453599
223	585	0.552868722553
538	586	0.548261173228
633	587	0.547431828655
380	588	0.547294034772
544	589	0.547008286739
255	590	0.543114192332
690	591	0.541603381543
370	592	0.540537257568
39	593	0.540493123996
455	594	0.539363437304
547	595	0.539287295386
246	596	0.538728135117
35	597	0.538531745475
580	598	0.537940649278
860	599	0.535109206665
384	600	0.534056148311
210	601	0.533299334346
37	602	0.532865855351
345	603	0.530145997879
83	604	0.528747632392
437	605	0.528719242959
724	606	0.525223082693
160	607	0.524851979127
491	608	0.524270302405
19	609	0.524023746019
395	610	0.523657892085
350	611	0.520684348878
714	612	0.520106948509
151	613	0.519694080274
383	614	0.518175348252
736	615	0.517876015002
319	616	0.517790481528
282	617	0.517573816278
318	618	0.514868736068
123	619	0.507139417686
664	620	0.506350876501
24	621	0.504090799379
402	622	0.502860270962
613	623	0.50176937828
499	624	0.500993707995
312	625	0.499045318286
390	626	0.496062000895
